"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"KEGG_RIBOSOME",4.01259429471469e-15,7.14241784459215e-13,0.996986217533181,0.774326769309598,2.43314573893426,87,"RPL8;RPL10L;RPL30;RPL36A;RPS21;RPL37;RPLP2;RPL38;RPL7;RPL39;RPL32;RPS4X;RPS18;RPS20;RPL27A;RPLP1;MRPL13;RPS11;RPS24;RPL36;RPL26L1;RPL19;RPL27;RPL24;RPL35A;RPS13;RPS23;RPL23;FAU;RPL14;UBA52;RPL31;RPL29;RPL23A;RPL12;RPS7;RPS10;RPS27;RPL6;RPS16;RPL5;RPLP0;RPL28;RPS19;RPL37A;RPL9;RPL4;RPS6;RPL15;RPL22L1;RPS9;RPL22;RPL10;RPS25;RSL24D1;RPS8;RPSA;RPL18A;RPS17;RPS3A;RPS2;RPL18;RPL10A;RPS5;RPS15;RPS3;RPS29;RPL13A;RPL34;RPL36AL;RPL3;RPS12;RPL11;RPL7A;RPL35;RPL17;RPS15A;RPS27L;RPS27A;RPL26"
"KEGG_CELL_CYCLE",2.53148968062108e-09,2.25302581575276e-07,0.774939030136436,0.631712426032078,2.08817939264754,124,"CDC25C;CDKN2A;CDC20;PTTG1;CDK1;TTK;CCNB2;E2F1;CCNB1;BUB1;BUB1B;SFN;MCM2;CDC45;MAD2L1;CDKN2B;PKMYT1;CCNE1;CDKN2C;ORC1;MCM5;MCM6;SMC1B;CDC25A;E2F2;CCNA2;CHEK1;CDC6;ORC6;MCM4;PCNA;PLK1;TGFB2;MCM3;ANAPC11;YWHAZ;CDK4;RAD21;CCNE2;MCM7;CHEK2;CDK7;RBL1;YWHAB;YWHAH;ESPL1;SMAD2;RBX1;STAG2;YWHAQ;SKP1;PRKDC;CDC7;E2F3;SMC3;ORC3;HDAC2;CDC23;TFDP2;YWHAG;ANAPC13;DBF4;TP53;BUB3;YWHAE;TGFB1;MAD1L1;ORC5;GSK3B"
"KEGG_LYSOSOME",9.9815094789186e-07,5.92236229082504e-05,0.643551836150722,0.57270151340863,1.88826338703622,121,"ATP6V0D2;DNASE2B;CTSV;GBA1;LAMP3;NEU1;LAPTM4B;SORT1;AP1M2;MAN2B1;CTSS;GM2A;CTSA;CD68;CD63;PPT1;ACP5;GNS;CTSC;LAMP2;ATP6AP1;HEXB;AP1S1;NPC2;LAPTM5;DNASE2;CTSD;FUCA1;CTSH;AP3B1;GLB1;LIPA;CLN3;HEXA;AGA;NAGA;TPP1;CLTC;ATP6V1H;GNPTG;GAA;GLA;LGMN;CLTA;NAGPA;LAMP1;AP1S2;SLC17A5;ATP6V0B;PSAP;GUSB;LAPTM4A;CTSF;SUMF1;IGF2R;AP4M1;ABCB9;AP3S1;GNPTAB;ATP6V0D1;CLTB;ARSB;CTSB;ATP6V0C;MCOLN1"
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",2.19282605868009e-06,9.75807596112638e-05,0.627256739718528,0.558632919083614,1.86246549180485,132,"H2AC13;H2AC17;HLA-DQA2;H4C8;H2BC13;HLA-DQA1;H2AC16;H2BC17;H3C8;HLA-DQB1;HLA-DRA;C1QA;C1QC;FCGR1A;HLA-DPB1;HLA-DMB;HLA-DRB5;H2AC11;H2AC12;HLA-DPA1;H4C4;CD86;HLA-DRB1;C1QB;HLA-DMA;H4C3;H2AJ;SNRPB;H3C12;H2AC20;SNRPD1;H2BC9;H3-3A;HLA-DOA;H2AZ1;H2AC14;H2BC12;H3C1;H2AC4;H2AC8;H2AZ2;CD40LG;H2AX;H2BC6;H4C14;H2BC7;H4C11;H4C15;H3C10;MACROH2A1;SNRPD3;H3C7;MACROH2A2;H2AC25;H4C1;ACTN4;CD28;H3-3B;H2AC6;C2;CD80;H2BC11;H2BC15;H3-5"
"KEGG_ALLOGRAFT_REJECTION",4.81716865885302e-06,0.000171491204255168,0.610526878385931,0.76836118705184,2.03626408840549,35,"HLA-DQA2;HLA-G;HLA-DQA1;HLA-DQB1;HLA-DRA;HLA-A;HLA-DPB1;HLA-DMB;HLA-DRB5;IL12B;HLA-DPA1;CD86;HLA-DRB1;HLA-DMA;IL12A;HLA-DOA;HLA-F;HLA-B;CD40LG;HLA-C"
"KEGG_SPLICEOSOME",7.20270252091371e-06,0.000213680174787107,0.610526878385931,0.544941093391595,1.80534607353286,126,"SNRPE;SNRPB;PRPF6;SF3B4;SNRPD1;SNRPC;SNRPD2;LSM8;ALYREF;LSM2;CTNNBL1;PPIH;SNU13;THOC3;SNRPB2;CRNKL1;MAGOHB;RBM8A;BUD31;HNRNPA1;EFTUD2;ZMAT2;SF3B6;SNRPD3;SNRPF;LSM4;PUF60;SNRPG;HNRNPA3;LSM7;PRPF19;LSM3;CDC5L;PPIL1;SART1;HNRNPU;MAGOH;EIF4A3;SLU7;HNRNPC;PRPF31;SYF2;DHX8;PRPF18;HSPA2;PHF5A;CCDC12;SF3A3;USP39;SF3A1;SNRPA;SF3B5;PRPF38A;TXNL4A;LSM5;WBP11;PQBP1;SNW1;RBMX;SNRNP27;SNRPA1;SF3A2;XAB2;NCBP2;SF3B2;SRSF9;SNRNP40;HSPA8;CWC15;BCAS2;PCBP1;ISY1;HSPA1L;SF3B3;SNRNP200;HNRNPK"
"KEGG_PROTEASOME",3.05438000709738e-05,0.000740304892130822,0.557332238758646,0.690815832902365,1.93164165748804,45,"SEM1;PSMB9;PSMD4;PSMB3;PSMB4;PSMF1;PSMB10;PSMA8;PSME1;PSMB5;PSMD14;PSMC3;PSMB2;PSMA6;PSMC4;PSMB6;PSMC2;PSME2;PSMD8;PSMA7;PSMC5;POMP;PSMA5;PSMA2;PSMD2;PSMB8;PSME3;PSMC1;PSMA4;PSMD11;PSMB7;PSMD13;PSMB1"
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",3.32721299834077e-05,0.000740304892130822,0.557332238758646,-0.452967319440368,-1.58159468061732,271,"PRSS1;PRSS2;PRL;CHRNA4;GH1;CHRM2;ADRA1A;GCGR;PTH1R;VIPR1;GLP2R;GABRR2;NTSR1;TSHR;GRM8;AVPR1A;NPY5R;RXFP1;FPR2;GRIK3;VIPR2;HRH4;GABRP;GABRB3;GRM6;GABBR1;LHB;TSHB;TRPV1;NPY1R;GRIN3B;LEP;ADRA2B;GABRA5;CHRM5;ADRA1B;HTR2A;CGA;FSHB;GRIK1;GNRHR;CHRNA10;GRIA4;CTSG;PTGIR;GRIA1;GPR83;PRSS3;GRIA3;PTGDR;P2RX1;FPR1;LTB4R;LPAR1;GHR;LTB4R2;P2RX6;CHRNE;GRIN1;GRIA2;GABRG1;NPY4R;P2RX2;GRIK5;SSTR1;TBXA2R;C5AR1;DRD1;GIPR;CHRNG;CNR2;GRIK2;ADCYAP1R1;P2RY4;DRD2;SCTR;GABRA1;NMUR1;GABRA6;AGTR1;GABRA4;P2RX5;ADORA2A;HRH2"
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",3.90883199612962e-05,0.000773080105901192,0.557332238758646,0.519953927581765,1.73485782520329,134,"CDC20;UBE2C;UBE2S;ANAPC11;SAE1;COP1;ELOC;ELOB;UBE2Q2;NHLRC1;UBE2U;UBE2M;KLHL13;PRPF19;UBE2Q1;UBE2A;UBE2N;UBE2D2;RBX1;SKP1;MID1;UBA2;PRKN;NEDD4L;STUB1;CDC23;KEAP1;RHOBTB2;WWP1;CUL2;CUL4B;BIRC3;UBE2Z;RNF7;ANAPC13;UBE2L3;UBE2E1;DDB1;UBE2I;UBE2E3;TRIM32;UBOX5;TRIM37;UBE2H;UBE2F;FBXO2;HERC3;UBA1;UBE2R2;SKP2;DET1;NEDD4;CUL7;CUL1;ANAPC10;UBE2J1;MAP3K1;BRCA1;FBXO4;UBE2K;FBXW11;CDC34;CDC26;ERCC8;UBE2W;CDC27;TRIP12;WWP2;UBE3A;PIAS2;MDM2;SMURF2;CUL3;SMURF1;ANAPC5;UBR5;PML;FBXW8"
"KEGG_HUNTINGTONS_DISEASE",9.28402895325204e-05,0.00165255715367886,0.538434096309916,0.472453984996676,1.62530078204528,174,"COX7B2;COX4I2;BAX;NDUFB9;ATP5MC1;COX6B1;POLR2K;UQCRH;COX7B;UQCRB;NDUFC2;NDUFA1;COX7C;COX6C;ATP5F1E;NDUFS6;ATP5MC2;ATP5PD;PPARG;NDUFS4;NDUFB6;NDUFA7;NDUFA2;COX6A1;UQCR10;NDUFB4;NDUFA8;COX8A;COX7A2;NDUFA3;POLR2L;POLR2G;NDUFB2;UQCRC1;COX4I1;CLTC;POLR2F;NDUFB5;CYC1;BBC3;NDUFS8;NDUFA6;CLTA;VDAC2;SLC25A5;NDUFB7;SLC25A6;VDAC1;COX7A1;NDUFS5;NDUFS7;NDUFB3;ATP5F1C;PLCB1;ATP5PO;CREB3L1;COX5A;DCTN2;SDHC;POLR2J;COX7A2L;HDAC2;DCTN1;NDUFB10;NDUFS3;UQCR11;POLR2I;ATP5PB;COX5B;AP2B1;NDUFB8;NDUFA9;GPX1;UQCRQ;NDUFC1;ATP5PF;AP2S1;TP53;ATP5F1B;DCTN4;NDUFB1;HIP1;ATP5F1A;ATP5MC3;NDUFV3;CYCS;CLTB;AP2M1;DNAL4;DNAL1;UCP1;UQCRFS1;GNAQ;POLR2D;POLR2E;CREB3L2;NDUFAB1;CASP8;DNAH3;PLCB4;NDUFS2;POLR2C;GRM5;IFT57;CREB3;VDAC3;PLCB3"
"KEGG_OXIDATIVE_PHOSPHORYLATION",0.000113447030529056,0.00183577922128836,0.538434096309916,0.508255729452419,1.68631926704686,127,"COX7B2;ATP6V0D2;COX4I2;NDUFB9;ATP5MC1;COX6B1;ATP6V1F;UQCRH;COX7B;UQCRB;NDUFC2;ATP6AP1;NDUFA1;ATP5MG;COX7C;ATP5MF;COX6C;ATP5F1E;NDUFS6;ATP5MC2;ATP5PD;NDUFS4;NDUFB6;NDUFA7;NDUFA2;ATP6V0E1;COX6A1;UQCR10;NDUFB4;NDUFA8;ATP6V1E1;ATP6V1C1;ATP6V1D;COX8A;COX7A2;NDUFA3;ATP5ME;NDUFB2;UQCRC1;COX4I1;ATP6V1H;NDUFB5;CYC1;NDUFS8;NDUFA6;NDUFB7;COX7A1;NDUFS5;NDUFS7;NDUFB3;COX17;ATP5F1C;ATP5PO;ATP6V0B;NDUFA11;COX5A;SDHC;PPA1;COX7A2L;ATP6V1G1;NDUFB10;NDUFS3;UQCR11;ATP5PB;COX5B;NDUFB8;NDUFA9;UQCRQ;NDUFC1;ATP5PF;ATP6V1A;ATP5F1B;ATP6V1B1;NDUFB1;ATP5F1A;ATP5MC3;NDUFV3;ATP6V0D1"
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",0.000330219192982948,0.00489825136258039,0.49849310876659,0.60687219135451,1.76560426374295,56,"TUBB3;LY96;TUBA1B;ARPC5;TUBB2B;TUBA1C;TUBA1A;YWHAZ;TUBB;ARPC1B;KRT18;TUBB2A;ARPC3;TUBB4A;ACTB;RHOA;ARPC1A;ACTG1;TUBB4B;OCLN;CDC42;ITGB1;YWHAQ;ARPC4;CTNNB1;ARPC2;NCL;TUBA4A;ARHGEF2;TLR5;WASL;CDH1"
"KEGG_TASTE_TRANSDUCTION",0.000469283734375576,0.00642557728606559,0.49849310876659,-0.621532698681604,-1.74070501220025,52,"TAS2R20;TAS2R10;TAS2R5;GNB3;TAS2R13;TAS2R19;TAS2R31;KCNB1;SCNN1A;TAS2R50;TAS2R4;TAS2R40;TAS2R14;TAS1R3;TAS2R46;TAS2R42;PLCB2;ADCY4;TAS2R3;CACNA1A;GNG3;TAS2R60;PDE1A;SCNN1G;PRKACG;ITPR3"
"KEGG_TYPE_I_DIABETES_MELLITUS",0.000527984853817085,0.0067129502842458,0.477270815362862,0.653319459194905,1.788914183014,41,"HLA-DQA2;HLA-G;HLA-DQA1;HLA-DQB1;HLA-DRA;HLA-A;HLA-DPB1;HLA-DMB;HLA-DRB5;IL12B;HLA-DPA1;CD86;HLA-DRB1;CPE;HLA-DMA;IL12A;HLA-DOA;HLA-F;HLA-B;HLA-C;GAD1;LTA"
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",0.000659887833471624,0.00783066895719661,0.477270815362862,0.536853500383869,1.66516331955762,81,"HLA-DQA2;HLA-G;HLA-DQA1;HLA-DQB1;HLA-DRA;CD74;HLA-A;HLA-DPB1;HLA-DMB;HLA-DRB5;CTSS;HLA-DPA1;HLA-DRB1;HLA-DMA;IFI30;HLA-DOA;HLA-F;HLA-B;CALR;RFX5;HSP90AB1;RFXANK;HLA-C;PSME1;HSPA4;LTA;PDIA3;HSPA5;CANX;B2M;PSME2;LGMN;TAP2;TAP1"
"KEGG_DNA_REPLICATION",0.00093774187153166,0.0104323783207897,0.477270815362862,0.661127991047508,1.76286647159156,36,"MCM2;RNASEH2A;MCM5;MCM6;FEN1;PRIM2;PRIM1;MCM4;PCNA;MCM3;RFC4;POLA2;RFC3;POLD1;RPA3;RNASEH2B;SSBP1;LIG1;MCM7;POLE2;POLA1;RFC2;RNASEH2C;POLE3;RPA2;RFC5;RPA1;RNASEH1;RFC1"
"KEGG_OLFACTORY_TRANSDUCTION",0.00135879737508275,0.01422740780969,0.45505986738723,-0.379583067075865,-1.36758503580274,385,"CALML5;CLCA4;CAMK2B;CLCA1;CALML3;CALML6;CLCA2;OR5AK2;OR10AD1;OR2W3;OR2H2;OR10J5;PRKG2;PDC;OR5K2;OR52N4;GUCA1B;CAMK2A;OR2A1;OR13C5;OR13D1;OR2A7;CNGA4;OR13J1;OR52W1;OR2A14;OR1L8;OR10Q1;OR13C2;PRKACG;OR52B6;OR1K1;OR4F17;OR1B1;OR7D2;OR52B2;OR52D1;OR51I1;OR4F5;OR3A2;OR13F1;PRKG1;OR1L4;OR6B2;OR3A3;OR52I1;OR6A2;OR1E1;OR13C4;OR2A2;OR52I2;OR10A5;OR52H1;OR2T33;OR6F1;OR2M2;OR10A4;OR13C9;OR13C3;OR8H2;OR4K2;OR2G2;OR5A1;OR5B21;OR4F15;OR2B11;OR52K2;OR11H4;OR10G9;OR2T8;OR51F2;OR4A15;OR52M1;OR2M5;OR10G4;OR4N5;OR2T5;OR2T29;OR1L1;OR13G1;OR4N2;OR4K5;OR5K1;OR2D3;OR6C65;OR4K15;OR10R2;OR1L6;OR10K1;OR5P2;OR9K2;OR1S2;OR5AN1;OR9G4;CNGA3;OR4M1;OR3A1;OR2A42;OR52A5;OR2M7;OR6K3;OR5B12;OR2D2;OR4A16;OR8H1;OR2A25;OR2A5;OR11H1;OR5M3;OR2J3;OR8U1;OR4F3;OR1N2;OR1D2;OR4C16;OR52J3;OR8D4;CAMK2G;OR6N1;OR2F2;OR2W1;OR5L2;OR10H2;OR51D1;OR10Z1;OR52L1;OR5C1;OR2AK2;OR2M3;OR2L8;OR4C3;OR10H4;OR51V1;OR2V2;OR6X1;OR2T12;OR7A10;OR1A1;OR7A17;OR4F6;OR14A16;OR1A2;OR5J2;GUCA1C;OR5T3;OR9G1;OR10J1;OR4K17;OR4F4;OR5AC2;OR8K5;OR2J2;OR6C6;OR10G8;OR4D9;OR51B6;OR10H5;OR6C75;OR5D13;OR6V1;OR9Q2;OR7G3;OR4D5;OR10S1;OR6C4;OR2L3;OR51F1;OR8K1;OR6S1;OR52K1;OR52E8;OR2A4;OR5T2;OR4E2;OR4A47;OR2T11;OR6Y1;OR4B1;OR5M10;OR10H1;OR8G2P;OR2L2;OR2B2;OR51S1;OR2G3;OR5M1;OR5T1;OR5B3;OR9I1;OR5A2;OR13C8;OR1C1;OR2T4;OR51A4;OR1N1;OR2T2;OR6K6;OR2F1;OR6T1;OR10A2;OR7G2;OR7C2;OR9Q1;OR7D4;OR5L1;OR1S1;OR10X1;OR8H3;OR4C12;OR4D2"
"KEGG_DILATED_CARDIOMYOPATHY",0.00174353240274852,0.0172415982049576,0.45505986738723,-0.526585390019412,-1.61647044347045,90,"MYL2;MYH7;MYH6;DES;ACTC1;ADCY1;MYBPC3;MYL3;TNNI3;TTN;TNNT2;ITGA2B;CACNB2;ITGA10;ITGB8;SGCA;LAMA2;IGF1;ADCY2;RYR2;CACNG7;ADCY5;TGFB3;SGCD;ITGA9;ADCY4;CACNA2D2;CACNG3;CACNA1D;CACNA2D1;ADRB1;PLN;CACNG6;CACNB1;ADCY7;PRKACG;ITGB3;DMD;TNNC1;ITGA4"
"KEGG_GRAFT_VERSUS_HOST_DISEASE",0.00201716732835044,0.0188976728655988,0.431707695803346,0.634557445909526,1.70212549381222,37,"HLA-DQA2;HLA-G;HLA-DQA1;HLA-DQB1;HLA-DRA;HLA-A;HLA-DPB1;HLA-DMB;HLA-DRB5;HLA-DPA1;CD86;HLA-DRB1;HLA-DMA;HLA-DOA;HLA-F;HLA-B;HLA-C"
"KEGG_PARKINSONS_DISEASE",0.00239694989127084,0.0207253098824145,0.431707695803346,0.459160795051777,1.51779523502692,124,"COX7B2;COX4I2;NDUFB9;ATP5MC1;COX6B1;UQCRH;COX7B;UQCRB;NDUFC2;NDUFA1;COX7C;COX6C;ATP5F1E;SLC18A1;NDUFS6;ATP5MC2;ATP5PD;NDUFS4;NDUFB6;NDUFA7;NDUFA2;COX6A1;UQCR10;NDUFB4;NDUFA8;COX8A;COX7A2;NDUFA3;NDUFB2;UQCRC1;COX4I1;SLC6A3;NDUFB5;CYC1;NDUFS8;NDUFA6;VDAC2;SLC25A5;NDUFB7;SLC25A6;VDAC1;COX7A1;NDUFS5;NDUFS7;NDUFB3;ATP5F1C;ATP5PO;PRKN;COX5A;SDHC;COX7A2L;NDUFB10;NDUFS3;UQCR11;PARK7;ATP5PB;COX5B;NDUFB8;NDUFA9;UQCRQ;UBE2L3;NDUFC1;ATP5PF;ATP5F1B;NDUFB1;ATP5F1A;ATP5MC3;NDUFV3;CYCS;HTRA2"
