gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,regulation
CASP6,-0.152116856368561,9.05566540642722,-1.95518797469277,0.0510882890337353,0.0703293329555317,-5.85968222825483,NS
BAD,0.185380162601634,10.7829111531191,1.94611630535175,0.0521711565417149,0.0713566786247971,-5.87725319278991,NS
IRAK4,0.126857777777778,9.02502079395085,1.93551253599361,0.0534612445449671,0.0726524605354681,-5.89768958242277,NS
POU2F3,0.534091219512197,3.14986559546314,1.90020992446509,0.057950454320712,0.078251568891662,-5.96493479998559,NS
HSPA6,0.513870298102984,7.78367296786389,1.89107965710741,0.0591612786086023,0.0793809561077448,-5.98212740138615,NS
IKBKB,0.155026178861807,10.0847958412098,1.84483066607987,0.0656223094649098,0.0874964126198798,-6.06795983585449,NS
ICAM1,-0.377771815718145,11.5814896030246,-1.8018152941214,0.0721451974464904,0.0955923866165997,-6.14590911809301,NS
ABCG1,0.333793766937676,8.7135236294896,1.77260563349236,0.0768710517983735,0.101221509200343,-6.19780470169683,NS
RXRA,-0.18822330623305,13.1764536862004,-1.76100874700058,0.07881601067442,0.10314193989492,-6.21817550710092,NS
MMP3,0.500688130081301,1.62229924385633,1.56768304587852,0.11755466650471,0.152893185883426,-6.5382877759741,NS
IFNA8,-0.019804,0.00484536862003781,-1.49228347080967,0.136222375684798,0.176092339299861,-6.6531513893713,NS
BCL2L1,0.134338211382117,12.3440642722117,1.38517277623528,0.166584844269142,0.214036284757928,-6.80666973471981,NS
BCL2,-0.200078265582656,7.48923062381853,-1.31405532673198,0.189398629420259,0.241882586970451,-6.90233176144265,NS
VCAM1,-0.345811707317065,9.40867485822306,-1.28836410911704,0.198183959279706,0.251586822558669,-6.93565845696322,NS
RXRG,-0.45021241192412,3.87139054820416,-1.26759513869806,0.205501734036562,0.259323616760423,-6.96212202895266,NS
CDC42,0.0799495934959644,12.6073724007561,1.25216871730708,0.211063029276707,0.264765456844153,-6.98150161599464,NS
ATF4,0.108354471544695,13.592438563327,1.19668500270671,0.231966657889608,0.289276067485864,-7.0492529272869,NS
IL12B,0.193579523035231,0.947515879017013,1.18299071026575,0.237345633171368,0.294253065686141,-7.06550515199908,NS
VAV2,-0.0933387533875436,11.8241890359168,-1.09182877482687,0.27540655529655,0.339454591412026,-7.16895222527959,NS
MIB2,0.10200097560978,10.2135916824197,1.07874930984668,0.281192288298766,0.342790944977244,-7.18311732318038,NS
LY96,0.259334959349594,7.12122117202268,1.07840178013972,0.281347285028493,0.342790944977244,-7.18349124495999,NS
CALML4,0.143221138211389,8.67599621928166,1.0240932435687,0.306260555676773,0.369695045505389,-7.2404704645235,NS
IFNA5,0.0797126829268293,0.212537618147448,1.02270344640968,0.306916641551644,0.369695045505389,-7.24189027493745,NS
APAF1,0.139298373983747,8.73941587901701,1.00177403164578,0.316911970532153,0.379578179394443,-7.26303720596079,NS
MAP2K6,0.207295392953926,7.21177882797732,0.966339700147147,0.334316969502096,0.398175267047441,-7.29784694369706,NS
IFNA17,-0.0187594579945799,0.0126359168241966,-0.945027783714436,0.345077146216629,0.408694720658801,-7.3181818152869,NS
MIB1,0.100558590785923,10.3633364839319,0.932139044680754,0.351690904054843,0.414213731442371,-7.33026028132245,NS
CHUK,-0.0690151761517353,9.82224763705104,-0.922934754951429,0.356462961621262,0.417514629081257,-7.33878474247428,NS
CD40LG,-0.179824498644989,4.21753175803403,-0.788053556726605,0.431019298488322,0.502066435601782,-7.45402798932686,NS
TICAM1,0.0773228184282075,10.1579073724008,0.751356410597866,0.452773102763183,0.524524031616365,-7.48224585515218,NS
IFNA4,0.0198157181571816,0.0227788279773157,0.741879318471077,0.458490484407908,0.528260775513459,-7.48931502303557,NS
NCF4,-0.118445257452575,7.64504347826087,-0.720989847005467,0.471235112111689,0.540009966311774,-7.50458059580403,NS
NCF2,0.133732628726284,8.12102835538752,0.660148145314233,0.509446860040346,0.58065986198147,-7.54656316086149,NS
IFNA21,0.0284534959349594,0.0622741020793951,0.626154763804253,0.531484152098661,0.602538183127894,-7.56841170738132,NS
VAV3,-0.112777777777787,6.92272778827977,-0.568639631957619,0.569842683850195,0.642588558384263,-7.6027519756923,NS
IFNA6,0.0101989159891599,0.013178449905482,0.507287600844503,0.612164947718387,0.686661211197344,-7.63574314377132,NS
CYBA,-0.102688726287264,10.3468223062382,-0.456320177905358,0.64834754198974,0.723419362641184,-7.66029160777154,NS
IFNA14,0.0132956639566396,0.0282421550094518,0.435721042370325,0.663217296462662,0.736136475654892,-7.66947697390655,NS
CASP9,-0.0448048780487866,9.11476937618147,-0.427726663009648,0.669024613254964,0.738714677135689,-7.67292754746944,NS
IFNA1,0.00919728997289973,0.0150468809073724,0.415845218857237,0.677692306937762,0.744408129900547,-7.67793790593042,NS
TP53,-0.0528541463414562,10.0779584120983,-0.388843566609102,0.697548747581853,0.762269765398725,-7.68879984287204,NS
CD36,-0.0876730081300732,10.4662155009452,-0.372806552309795,0.709442149053629,0.771290951791638,-7.69490622221616,NS
LYN,0.0413646070460789,10.1360926275992,0.366646217494297,0.714029885924412,0.772318039877425,-7.69718358506374,NS
EIF2S1,-0.0253192411924204,10.8486483931947,-0.341203970445428,0.733085835441623,0.788904553876264,-7.70618721824282,NS
CAMK2A,-0.101378536585366,3.07036918714556,-0.329116266855495,0.742198415528443,0.794677091373888,-7.71023814662608,NS
VLDLR,0.102845311653115,6.94967939508507,0.313545749010083,0.753989991429601,0.803245619010429,-7.71524108186252,NS
OLR1,0.105846666666663,4.05184064272212,0.293416436316597,0.769319243462797,0.811564714727462,-7.72134964314308,NS
IFNA7,0.00715392953929539,0.0203534971644612,0.291432139429436,0.770835346641741,0.811564714727462,-7.72192990098803,NS
TBK1,-0.0196456368563567,9.89094517958412,-0.288230638509025,0.773283360259186,0.811564714727462,-7.72285776415336,NS
IFNA2,0.00500054200542005,0.0110192816635161,0.275499153069377,0.783040610462995,0.817756696641157,-7.72644622883828,NS
MAPK14,-0.0182346883469027,11.495202268431,-0.268398850732649,0.788497204276917,0.819418663268169,-7.72837711854876,NS
CALML5,-0.03962481300813,1.00086748582231,-0.224882044318339,0.822158109448303,0.850231800990441,-7.7391101982048,NS
IFNA13,0.00486449864498645,0.015461247637051,0.211941873559525,0.832234208593886,0.856474039912155,-7.74193659620754,NS
HSPA8,-0.016559349593507,14.7654631379962,-0.141127222152104,0.88782329545404,0.909268302590611,-7.7544386159263,NS
IFNB1,-0.000827230352303504,0.130613232514178,-0.0131101560327345,0.989544863014979,1,-7.76431216829841,NS
ITPR1,-0.00200276422764034,8.63500756143667,-0.0122777868591438,0.990208630767668,1,-7.76432273564045,NS
IFNA10,0,0.0156049149338374,0,1,1,-7.76439811709212,NS
IFNA16,0,0.0159262759924386,0,1,1,-7.76439811709212,NS
PIK3R3,0,0.00292627599243856,0,1,1,-7.76439811709212,NS
